83352,43.05133,-114.40584,Shoshone,ID,Idaho,TRUE,,3381,6.0,16063,Lincoln,"{""16063"": 87.04, ""16025"": 10.91, ""16013"": 2.05}",Lincoln|Camas|Blaine,16063|16025|16013,FALSE,FALSE,America/Boise
83353,43.68625,-114.33354,Sun Valley,ID,Idaho,TRUE,,1373,59.6,16013,Blaine,"{""16013"": 100}",Blaine,16013,FALSE,FALSE,America/Boise
83354,43.67012,-114.32235,Sun Valley,ID,Idaho,TRUE,,10,195.8,16013,Blaine,"{""16013"": 100}",Blaine,16013,FALSE,FALSE,America/Boise
83355,42.75515,-114.72676,Wendell,ID,Idaho,TRUE,,5396,17.9,16047,Gooding,"{""16047"": 100}",Gooding,16047,FALSE,FALSE,America/Boise
83401,43.53222,-111.86516,Idaho Falls,ID,Idaho,TRUE,,47381,92.7,16019,Bonneville,"{""16019"": 99.79, ""16051"": 0.21}",Bonneville|Jefferson,16019|16051,FALSE,FALSE,America/Boise
83402,43.53011,-112.16786,Idaho Falls,ID,Idaho,TRUE,,28037,63.3,16019,Bonneville,"{""16019"": 97.02, ""16051"": 2.61, ""16011"": 0.37}",Bonneville|Jefferson|Bingham,16019|16051|16011,FALSE,FALSE,America/Boise
83404,43.42818,-112.01432,Idaho Falls,ID,Idaho,TRUE,,25947,401.0,16019,Bonneville,"{""16019"": 100}",Bonneville,16019,FALSE,FALSE,America/Boise
83406,43.43768,-111.93382,Idaho Falls,ID,Idaho,TRUE,,19251,232.1,16019,Bonneville,"{""16019"": 100}",Bonneville,16019,FALSE,FALSE,America/Boise
83420,44.06001,-111.32243,Ashton,ID,Idaho,TRUE,,2737,2.6,16043,Fremont,"{""16043"": 100}",Fremont,16043,FALSE,FALSE,America/Boise
83421,44.00349,-111.54057,Chester,ID,Idaho,TRUE,,379,12.5,16043,Fremont,"{""16043"": 100}",Fremont,16043,FALSE,FALSE,America/Boise
83422,43.70463,-111.23914,Driggs,ID,Idaho,TRUE,,3613,11.1,16081,Teton,"{""16081"": 100}",Teton,16081,FALSE,FALSE,America/Boise
83423,44.33967,-112.33199,Dubois,ID,Idaho,TRUE,,684,0.5,16033,Clark,"{""16033"": 100}",Clark,16033,FALSE,FALSE,America/Boise
83424,43.90488,-111.19136,Felt,ID,Idaho,TRUE,,87,0.8,16081,Teton,"{""16081"": 100}",Teton,16081,FALSE,FALSE,America/Boise
83425,43.93106,-112.21677,Hamer,ID,Idaho,TRUE,,740,2.4,16051,Jefferson,"{""16051"": 93.42, ""16043"": 6.58}",Jefferson|Fremont,16051|16043,FALSE,FALSE,America/Boise
83427,43.35936,-111.75064,Iona,ID,Idaho,TRUE,,2655,12.3,16019,Bonneville,"{""16019"": 100}",Bonneville,16019,FALSE,FALSE,America/Boise
83428,43.3833,-111.16093,Irwin,ID,Idaho,TRUE,,525,0.8,16019,Bonneville,"{""16019"": 100}",Bonneville,16019,FALSE,FALSE,America/Boise
83429,44.48674,-111.37366,Island Park,ID,Idaho,TRUE,,643,0.5,16043,Fremont,"{""16043"": 100}",Fremont,16043,FALSE,FALSE,America/Boise
83431,43.68808,-112.03012,Lewisville,ID,Idaho,TRUE,,879,27.1,16051,Jefferson,"{""16051"": 100}",Jefferson,16051,FALSE,FALSE,America/Boise
83433,44.49284,-111.31788,Macks Inn,ID,Idaho,TRUE,,29,7.2,16043,Fremont,"{""16043"": 100}",Fremont,16043,FALSE,FALSE,America/Boise
83434,43.75636,-112.00758,Menan,ID,Idaho,TRUE,,1695,15.1,16051,Jefferson,"{""16051"": 72.28, ""16065"": 27.72}",Jefferson|Madison,16051|16065,FALSE,FALSE,America/Boise
83435,43.98469,-112.58043,Monteview,ID,Idaho,TRUE,,503,1.1,16051,Jefferson,"{""16051"": 81.37, ""16033"": 18.63}",Jefferson|Clark,16051|16033,FALSE,FALSE,America/Boise
83436,43.8588,-111.46665,Newdale,ID,Idaho,TRUE,,860,3.3,16065,Madison,"{""16065"": 75.94, ""16081"": 17.53, ""16043"": 6.53}",Madison|Teton|Fremont,16065|16081|16043,FALSE,FALSE,America/Boise
83438,43.9597,-111.75932,Parker,ID,Idaho,TRUE,,373,2694.0,16043,Fremont,"{""16043"": 100}",Fremont,16043,FALSE,FALSE,America/Boise
83440,43.81092,-111.80779,Rexburg,ID,Idaho,TRUE,,49410,105.0,16065,Madison,"{""16065"": 96.13, ""16043"": 3.87}",Madison|Fremont,16065|16043,FALSE,FALSE,America/Boise
83442,43.62931,-111.82507,Rigby,ID,Idaho,TRUE,,24445,72.9,16051,Jefferson,"{""16051"": 71.59, ""16019"": 28.41}",Jefferson|Bonneville,16051|16019,FALSE,FALSE,America/Boise
83443,43.50942,-111.56155,Ririe,ID,Idaho,TRUE,,1094,2.1,16019,Bonneville,"{""16019"": 95.1, ""16051"": 3.69, ""16065"": 1.21}",Bonneville|Jefferson|Madison,16019|16051|16065,FALSE,FALSE,America/Boise
83444,43.69748,-112.24406,Roberts,ID,Idaho,TRUE,,1083,2.6,16051,Jefferson,"{""16051"": 99.23, ""16019"": 0.77}",Jefferson|Bonneville,16051|16019,FALSE,FALSE,America/Boise
83445,44.07014,-111.73075,Saint Anthony,ID,Idaho,TRUE,,7213,9.3,16043,Fremont,"{""16043"": 99.73, ""16065"": 0.27}",Fremont|Madison,16043|16065,FALSE,FALSE,America/Boise
83446,44.37841,-112.21887,Spencer,ID,Idaho,TRUE,,25,0.3,16033,Clark,"{""16033"": 100}",Clark,16033,FALSE,FALSE,America/Boise
83448,43.85082,-111.70529,Sugar City,ID,Idaho,TRUE,,3166,42.4,16065,Madison,"{""16065"": 98.03, ""16043"": 1.97}",Madison|Fremont,16065|16043,FALSE,FALSE,America/Boise
83449,43.42487,-111.35966,Swan Valley,ID,Idaho,TRUE,,226,0.4,16019,Bonneville,"{""16019"": 100}",Bonneville,16019,FALSE,FALSE,America/Boise
83450,43.8463,-112.41356,Terreton,ID,Idaho,TRUE,,1131,3.4,16051,Jefferson,"{""16051"": 100}",Jefferson,16051,FALSE,FALSE,America/Boise
83451,43.86595,-111.63489,Teton,ID,Idaho,TRUE,,1038,24.2,16065,Madison,"{""16065"": 66.47, ""16043"": 33.53}",Madison|Fremont,16065|16043,FALSE,FALSE,America/Boise
83452,43.83619,-111.21239,Tetonia,ID,Idaho,TRUE,,2205,4.9,16081,Teton,"{""16081"": 100}",Teton,16081,FALSE,FALSE,America/Boise
83454,43.5946,-111.95698,Ucon,ID,Idaho,TRUE,,386,920.2,16019,Bonneville,"{""16019"": 100}",Bonneville,16019,FALSE,FALSE,America/Boise
83455,43.60638,-111.14077,Victor,ID,Idaho,TRUE,,5908,24.6,16081,Teton,"{""16081"": 100}",Teton,16081,FALSE,FALSE,America/Boise
83460,43.81639,-111.7826,Rexburg,ID,Idaho,TRUE,,18,24.2,16065,Madison,"{""16065"": 100}",Madison,16065,FALSE,FALSE,America/Boise
83462,45.30698,-113.81069,Carmen,ID,Idaho,TRUE,,388,1.4,16059,Lemhi,"{""16059"": 100}",Lemhi,16059,FALSE,FALSE,America/Boise
83463,45.5706,-113.97716,Gibbonsville,ID,Idaho,TRUE,,49,0.1,16059,Lemhi,"{""16059"": 100}",Lemhi,16059,FALSE,FALSE,America/Boise
83464,44.48105,-113.20271,Leadore,ID,Idaho,TRUE,,308,0.1,16059,Lemhi,"{""16059"": 89.5, ""16033"": 10.5}",Lemhi|Clark,16059|16033,FALSE,FALSE,America/Boise
83465,44.77581,-113.69949,Lemhi,ID,Idaho,TRUE,,64,0.1,16059,Lemhi,"{""16059"": 100}",Lemhi,16059,FALSE,FALSE,America/Boise
83466,45.44184,-114.05549,North Fork,ID,Idaho,TRUE,,80,0.1,16059,Lemhi,"{""16059"": 100}",Lemhi,16059,FALSE,FALSE,America/Boise
83467,45.02006,-113.89828,Salmon,ID,Idaho,TRUE,,6817,3.1,16059,Lemhi,"{""16059"": 100}",Lemhi,16059,FALSE,FALSE,America/Boise
83468,44.92444,-113.61293,Tendoy,ID,Idaho,TRUE,,175,0.5,16059,Lemhi,"{""16059"": 100}",Lemhi,16059,FALSE,FALSE,America/Boise
83469,45.1127,-114.47772,Shoup,ID,Idaho,TRUE,,34,0.0,16059,Lemhi,"{""16059"": 100}",Lemhi,16059,FALSE,FALSE,America/Boise
83501,46.2283,-116.90608,Lewiston,ID,Idaho,TRUE,,37136,58.7,16069,Nez Perce,"{""16069"": 100}",Nez Perce,16069,FALSE,FALSE,America/Los_Angeles
83520,46.53936,-116.32366,Ahsahka,ID,Idaho,TRUE,,314,10.9,16035,Clearwater,"{""16035"": 100}",Clearwater,16035,FALSE,FALSE,America/Los_Angeles
83522,45.91273,-116.50102,Cottonwood,ID,Idaho,TRUE,,2595,2.3,16049,Idaho,"{""16049"": 100}",Idaho,16049,FALSE,FALSE,America/Boise
83523,46.22939,-116.47224,Craigmont,ID,Idaho,TRUE,,799,1.4,16061,Lewis,"{""16061"": 100}",Lewis,16061,FALSE,FALSE,America/Los_Angeles
83524,46.3586,-116.65439,Culdesac,ID,Idaho,TRUE,,853,2.8,16069,Nez Perce,"{""16069"": 80.23, ""16061"": 19.77}",Nez Perce|Lewis,16069|16061,FALSE,FALSE,America/Los_Angeles
83525,45.73798,-115.39367,Elk City,ID,Idaho,TRUE,,377,0.3,16049,Idaho,"{""16049"": 100}",Idaho,16049,FALSE,FALSE,America/Los_Angeles
83526,46.14759,-116.4169,Ferdinand,ID,Idaho,TRUE,,273,2.7,16049,Idaho,"{""16049"": 100}",Idaho,16049,FALSE,FALSE,America/Los_Angeles
83530,45.91516,-116.02117,Grangeville,ID,Idaho,TRUE,,5840,5.8,16049,Idaho,"{""16049"": 100}",Idaho,16049,FALSE,FALSE,America/Los_Angeles
83533,46.11707,-116.24063,Greencreek,ID,Idaho,TRUE,,219,2.5,16049,Idaho,"{""16049"": 100}",Idaho,16049,FALSE,FALSE,America/Los_Angeles
83535,46.54011,-116.72599,Juliaetta,ID,Idaho,TRUE,,1014,7.4,16069,Nez Perce,"{""16069"": 70.27, ""16057"": 29.73}",Nez Perce|Latah,16069|16057,FALSE,FALSE,America/Los_Angeles
83536,46.21794,-116.02665,Kamiah,ID,Idaho,TRUE,,4338,8.2,16049,Idaho,"{""16049"": 91.41, ""16061"": 8.59}",Idaho|Lewis,16049|16061,FALSE,FALSE,America/Los_Angeles
83537,46.62877,-116.52348,Kendrick,ID,Idaho,TRUE,,1060,2.3,16057,Latah,"{""16057"": 52.28, ""16069"": 27.99, ""16035"": 19.73}",Latah|Nez Perce|Clearwater,16057|16069|16035,FALSE,FALSE,America/Los_Angeles
83539,46.20361,-114.93684,Kooskia,ID,Idaho,TRUE,,2240,0.4,16049,Idaho,"{""16049"": 100}",Idaho,16049,FALSE,FALSE,America/Los_Angeles
83540,46.34649,-116.78273,Lapwai,ID,Idaho,TRUE,,2435,8.9,16069,Nez Perce,"{""16069"": 100}",Nez Perce,16069,FALSE,FALSE,America/Los_Angeles
83541,46.49297,-116.50156,Lenore,ID,Idaho,TRUE,,1032,3.9,16069,Nez Perce,"{""16069"": 74.73, ""16035"": 25.27}",Nez Perce|Clearwater,16069|16035,FALSE,FALSE,America/Los_Angeles
83542,45.55291,-116.3115,Lucile,ID,Idaho,TRUE,,132,0.6,16049,Idaho,"{""16049"": 100}",Idaho,16049,FALSE,FALSE,America/Boise
83543,46.27358,-116.23815,Nezperce,ID,Idaho,TRUE,,789,2.3,16061,Lewis,"{""16061"": 100}",Lewis,16061,FALSE,FALSE,America/Los_Angeles
83544,46.49365,-116.1525,Orofino,ID,Idaho,TRUE,,6329,10.1,16035,Clearwater,"{""16035"": 97.36, ""16061"": 2.64}",Clearwater|Lewis,16035|16061,FALSE,FALSE,America/Los_Angeles
83545,46.42664,-116.4213,Peck,ID,Idaho,TRUE,,400,3.6,16069,Nez Perce,"{""16069"": 100}",Nez Perce,16069,FALSE,FALSE,America/Los_Angeles
83546,46.57326,-115.81115,Pierce,ID,Idaho,TRUE,,441,4.2,16035,Clearwater,"{""16035"": 100}",Clearwater,16035,FALSE,FALSE,America/Los_Angeles
83547,45.31165,-116.33062,Pollock,ID,Idaho,TRUE,,282,3.3,16049,Idaho,"{""16049"": 100}",Idaho,16049,FALSE,FALSE,America/Boise
